Marital status,Application mode,Application order,Course,Daytime/evening attendance	,Previous qualification,Previous qualification (grade),Nacionality,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Admission grade,Displaced,Educational special needs,Debtor,Tuition fees up to date,Gender,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Unemployment rate,Inflation rate,GDP,class
1,1,1,9147,1,1,160.0,1,38,37,9,5,159.3,0,0,0,1,0,0,18,0,5,5,5,14.4,5,5,5,15.4,7.6,2.6,0.32,Graduate
1,39,1,9991,0,1,150.0,1,19,37,9,8,138.5,0,0,0,1,0,0,26,0,5,10,4,12.0,5,9,4,11.25,12.7,3.7,-1.7,Enrolled
1,1,1,9853,1,1,130.0,1,19,12,9,4,133.2,1,0,0,1,0,0,19,0,6,6,6,14.16666667,6,7,6,13.66666667,7.6,2.6,0.32,Graduate
1,17,2,8014,0,1,120.0,1,37,34,0,0,117.6,1,0,0,1,0,0,19,0,6,8,5,12.2,6,7,6,12.0,7.6,2.6,0.32,Graduate
1,18,2,9147,1,1,115.0,1,1,37,5,5,108.7,1,0,0,1,0,0,21,0,5,8,3,12.0,5,9,3,12.66666667,9.4,-0.8,-3.12,Enrolled
1,1,4,9147,1,1,133.1,1,1,19,4,6,106.0,1,0,0,1,0,0,24,0,5,11,2,10.5,5,14,1,11.0,12.7,3.7,-1.7,Enrolled
1,17,1,9853,1,1,120.0,1,37,37,9,10,122.6,0,0,0,1,0,0,20,0,6,8,3,12.33333333,6,11,2,10.5,12.7,3.7,-1.7,Dropout
1,1,4,9853,1,1,134.0,1,19,1,5,9,127.4,1,0,0,1,0,0,18,0,6,7,5,12.2,6,7,5,12.2,10.8,1.4,1.74,Enrolled
1,39,1,9003,1,1,133.1,1,19,19,9,9,100.0,0,0,0,1,0,0,30,0,6,6,0,0.0,6,6,0,0.0,11.1,0.6,2.02,Dropout
1,1,1,9853,1,1,133.1,1,19,37,9,9,95.0,1,0,1,0,0,0,22,0,7,10,6,11.5,7,8,6,13.16666667,11.1,0.6,2.02,Enrolled
1,7,1,9147,1,3,130.0,1,37,19,9,8,130.0,0,0,0,1,0,0,21,0,9,9,9,10.88888889,10,18,10,11.61538462,10.8,1.4,1.74,Graduate
1,39,1,9556,1,1,120.0,1,19,19,4,5,122.8,0,0,0,1,0,0,26,0,7,12,6,12.16666667,8,8,8,11.675,13.9,-0.3,0.79,Dropout
1,17,1,9147,1,1,115.0,1,19,19,7,7,115.0,1,0,0,1,0,0,23,0,5,7,2,10.0,5,9,1,12.0,9.4,-0.8,-3.12,Enrolled
1,17,1,9070,1,1,135.0,1,19,37,5,9,145.9,0,0,0,1,0,1,18,0,6,6,6,12.66666667,6,6,6,12.16666667,16.2,0.3,-0.92,Graduate
1,1,1,9070,1,1,133.1,1,1,37,5,9,143.0,1,0,1,1,0,0,21,0,6,9,5,11.4,6,8,5,12.2,12.7,3.7,-1.7,Dropout
1,43,1,171,1,1,145.0,1,19,38,9,9,100.0,0,0,0,1,0,1,18,0,0,0,0,0.0,0,0,0,0.0,13.9,-0.3,0.79,Dropout
1,17,3,9085,1,1,130.0,1,19,37,5,5,121.3,1,0,0,1,0,0,21,0,5,14,2,13.0,5,8,4,12.0,9.4,-0.8,-3.12,Enrolled
1,17,3,9853,1,1,118.0,1,38,38,7,7,121.2,1,0,0,1,0,0,18,0,6,8,5,13.4,6,7,5,12.0,7.6,2.6,0.32,Enrolled
1,17,3,9853,1,1,138.0,1,37,37,5,9,125.1,1,1,0,1,0,1,19,0,6,6,6,13.5,6,8,5,12.8,12.7,3.7,-1.7,Dropout
1,17,1,9254,1,1,122.0,1,1,1,4,9,112.9,1,0,0,1,0,0,22,0,6,14,4,12.25,6,11,3,11.33333333,7.6,2.6,0.32,Enrolled
1,1,3,9238,1,1,126.0,1,38,19,5,8,120.8,1,0,0,1,0,0,19,0,6,7,6,12.28571429,6,7,6,12.83333333,12.4,0.5,1.79,Graduate
1,1,5,9085,1,1,121.0,1,38,37,9,8,114.0,1,0,0,0,0,0,19,0,5,12,0,0.0,5,8,0,0.0,9.4,-0.8,-3.12,Dropout
1,17,1,9238,1,1,152.0,1,37,37,7,5,132.1,1,0,0,1,0,0,19,0,6,10,2,10.5,6,11,1,13.0,9.4,-0.8,-3.12,Dropout
2,44,1,9085,1,39,160.0,1,37,37,192,192,160.0,0,0,0,1,0,0,27,0,5,12,3,14.0,5,8,5,12.0,9.4,-0.8,-3.12,Graduate
1,10,1,9085,1,1,134.0,1,37,37,5,5,134.0,1,0,0,1,0,0,22,0,5,7,5,14.2,5,10,5,12.2,12.7,3.7,-1.7,Graduate
1,1,1,9773,1,1,128.0,1,37,1,9,7,124.2,1,0,0,1,0,0,18,0,6,8,5,13.0,6,7,6,13.14285714,15.5,2.8,-4.06,Dropout
1,17,4,9254,1,1,125.0,1,38,38,5,5,115.6,1,0,0,1,0,0,20,0,6,6,6,11.0,6,8,4,12.75,9.4,-0.8,-3.12,Graduate
2,43,1,9991,0,1,130.0,1,37,37,9,9,128.2,0,0,0,1,0,0,34,0,8,9,3,11.0,7,7,2,10.0,9.4,-0.8,-3.12,Dropout
1,17,2,9500,1,1,138.0,1,1,38,5,8,132.8,1,0,0,1,0,0,18,0,7,9,6,12.38571429,8,9,8,13.75555556,13.9,-0.3,0.79,Graduate
1,17,2,9773,1,1,121.0,1,1,1,5,5,123.1,1,0,0,1,1,0,20,0,6,12,4,14.75,6,7,4,12.25,9.4,-0.8,-3.12,Graduate
1,1,1,9130,1,1,134.0,41,1,19,5,5,125.6,1,0,0,1,0,0,20,1,5,6,5,16.16666667,5,6,5,15.83333333,12.7,3.7,-1.7,Graduate
1,39,1,9991,0,1,130.0,1,1,38,4,9,115.0,0,0,0,1,1,0,25,0,5,7,0,0.0,5,8,0,0.0,16.2,0.3,-0.92,Dropout
1,1,4,9119,1,1,126.0,1,3,19,2,9,123.6,1,0,0,1,1,0,18,0,5,6,5,12.4,5,9,3,13.0,8.9,1.4,3.51,Dropout
1,1,1,9130,1,1,148.0,1,1,1,9,9,141.7,0,0,0,0,1,0,18,0,6,8,5,11.6,6,11,4,13.0,8.9,1.4,3.51,Dropout
1,17,1,9853,1,1,160.0,1,19,38,5,7,139.0,1,0,0,1,0,1,18,0,6,8,5,12.2,6,13,0,0.0,9.4,-0.8,-3.12,Dropout
1,17,1,9254,1,1,118.0,1,1,19,5,4,118.0,0,0,0,1,0,1,19,0,6,7,5,11.0,6,7,5,12.8,12.4,0.5,1.79,Graduate
1,17,2,9853,1,1,150.0,1,38,19,5,5,142.0,1,0,0,1,0,1,19,0,6,8,6,12.33333333,6,7,5,12.4,10.8,1.4,1.74,Dropout
1,44,1,9238,1,1,140.0,1,1,1,5,5,143.4,0,0,0,1,0,1,21,0,6,6,6,14.83333333,6,7,6,12.57142857,13.9,-0.3,0.79,Graduate
1,42,1,9070,1,1,100.0,1,3,2,2,2,115.9,0,0,0,1,0,0,29,0,10,15,9,11.55555556,11,17,10,11.9,9.4,-0.8,-3.12,Enrolled
1,1,1,9070,1,1,110.0,1,1,37,9,9,105.1,1,0,0,1,0,1,20,0,6,6,6,12.0,6,6,6,11.83333333,12.4,0.5,1.79,Graduate
1,51,1,8014,0,42,140.0,1,19,37,134,193,138.0,1,0,1,1,0,1,21,0,13,13,11,12.72727273,11,11,10,12.6,8.9,1.4,3.51,Graduate
1,43,1,9991,0,1,133.1,41,37,37,9,8,114.7,0,0,0,1,0,0,34,1,2,2,2,10.5,1,1,1,11.0,10.8,1.4,1.74,Dropout
1,1,4,9773,1,1,140.0,22,1,37,3,9,130.5,1,0,0,1,0,0,20,1,6,6,6,12.33333333,6,6,6,12.0,12.7,3.7,-1.7,Graduate
1,39,1,9991,0,1,110.0,1,37,37,9,9,134.3,0,0,0,1,1,0,24,0,5,10,0,0.0,5,7,1,12.0,10.8,1.4,1.74,Dropout
1,1,1,9500,1,1,148.0,1,1,1,4,3,137.5,0,0,0,1,1,0,18,0,7,7,7,14.84285714,8,9,8,14.38888889,16.2,0.3,-0.92,Graduate
1,1,1,9500,1,1,137.0,1,1,19,4,4,125.3,0,0,0,1,1,0,19,0,7,7,7,12.2,7,7,7,12.2,7.6,2.6,0.32,Enrolled
1,1,1,9147,1,1,120.0,1,1,19,7,7,111.3,0,0,0,1,1,1,18,0,5,10,4,10.8,5,10,4,11.75,15.5,2.8,-4.06,Enrolled
1,39,9,9991,0,1,120.0,1,38,38,9,5,144.8,0,0,0,1,1,0,28,0,5,7,4,12.75,5,7,5,14.33333333,10.8,1.4,1.74,Enrolled
1,39,1,9991,0,1,130.0,1,1,1,9,7,152.1,0,0,0,1,1,0,28,0,5,13,2,11.0,5,12,1,12.0,11.1,0.6,2.02,Dropout
1,17,1,9254,1,1,132.0,1,38,38,0,5,126.1,0,0,0,1,1,0,20,0,6,9,4,10.75,6,12,0,0.0,7.6,2.6,0.32,Dropout
1,43,1,9500,1,1,130.0,1,1,1,7,4,136.0,1,0,0,1,1,0,22,0,8,9,8,12.55375,8,9,8,12.55375,9.4,-0.8,-3.12,Graduate
1,1,4,9500,1,1,128.0,1,19,1,4,4,124.3,1,0,0,1,1,0,19,0,8,8,7,12.66571429,8,8,7,12.66571429,10.8,1.4,1.74,Graduate
1,1,1,9670,1,1,132.0,1,1,19,7,5,129.9,1,0,0,1,1,0,20,0,6,10,6,12.71428571,6,8,4,13.0,12.4,0.5,1.79,Enrolled
1,39,2,9556,1,1,133.1,1,3,1,2,4,136.1,0,0,0,1,1,0,26,0,7,7,2,11.75,5,10,0,0.0,12.4,0.5,1.79,Dropout
1,1,2,9254,1,1,120.0,1,37,37,9,9,115.1,1,0,0,0,1,0,21,0,6,11,3,11.0,6,14,0,0.0,9.4,-0.8,-3.12,Dropout
1,16,2,171,1,1,145.0,1,3,3,2,2,143.6,1,0,0,1,1,0,18,0,0,0,0,0.0,0,0,0,0.0,12.4,0.5,1.79,Graduate
1,17,1,9147,1,1,127.0,1,37,38,9,7,115.8,1,0,0,1,1,0,18,0,5,5,5,13.4,5,6,5,12.2,11.1,0.6,2.02,Graduate
1,1,2,171,1,1,135.0,1,19,19,4,7,149.0,1,0,0,1,1,0,22,0,17,21,17,12.57894737,17,20,17,12.11764706,11.1,0.6,2.02,Graduate
2,39,1,9119,1,19,133.1,1,37,37,9,9,100.0,0,0,0,1,1,0,36,0,5,0,0,0.0,5,0,0,0.0,16.2,0.3,-0.92,Dropout
1,1,1,9773,1,1,125.0,1,38,38,9,9,133.4,1,0,0,1,1,1,20,0,6,8,6,12.0,6,8,6,11.5,13.9,-0.3,0.79,Graduate
1,17,5,9670,1,1,127.0,1,3,4,2,2,122.8,0,0,0,1,1,0,20,0,6,6,3,12.33333333,6,9,0,0.0,10.8,1.4,1.74,Dropout
1,39,1,9991,0,1,133.1,1,37,1,5,4,151.2,0,0,0,1,1,0,25,0,5,11,4,11.5,5,11,3,13.5,12.4,0.5,1.79,Dropout
1,39,1,9003,1,1,150.0,1,37,19,6,4,137.0,0,0,0,1,1,0,35,0,6,7,5,12.8,6,11,5,13.83333333,15.5,2.8,-4.06,Graduate
1,1,1,171,1,1,133.1,1,1,37,7,7,118.0,0,0,0,1,1,0,22,0,0,0,0,0.0,0,0,0,0.0,11.1,0.6,2.02,Dropout
1,43,1,9070,1,1,150.0,1,3,39,3,7,126.4,0,0,0,1,1,0,26,0,7,8,7,13.28571429,8,11,7,12.14285714,12.4,0.5,1.79,Enrolled
1,44,1,9003,1,39,130.0,1,38,38,9,5,130.0,0,0,1,0,1,0,20,0,6,16,4,11.8,6,15,2,12.0,16.2,0.3,-0.92,Dropout
1,43,1,8014,0,12,133.1,1,37,1,9,10,112.5,0,0,0,1,1,0,50,0,13,13,6,11.33333333,11,11,2,13.5,16.2,0.3,-0.92,Dropout
1,1,1,9500,1,1,125.0,1,19,38,9,8,118.3,0,0,0,1,1,0,20,0,8,12,5,12.002,8,12,5,12.002,10.8,1.4,1.74,Dropout
1,1,1,9500,1,1,127.0,1,3,1,2,8,121.4,0,0,0,1,1,0,20,0,7,10,5,13.97666667,8,9,8,13.22222222,12.4,0.5,1.79,Enrolled
1,7,1,9003,1,3,140.0,1,3,19,2,10,140.0,0,0,0,0,1,0,35,0,6,10,5,15.2,6,9,1,11.0,15.5,2.8,-4.06,Dropout
1,1,1,9670,1,1,110.0,1,3,19,4,5,109.0,0,0,0,1,1,1,19,0,6,7,6,13.14285714,6,8,6,14.16666667,15.5,2.8,-4.06,Graduate
2,39,2,9147,1,1,133.1,1,37,37,5,7,110.0,0,0,0,1,1,0,43,0,5,14,0,0.0,5,5,0,0.0,9.4,-0.8,-3.12,Dropout
1,17,5,9500,1,1,124.0,1,3,38,2,1,119.8,0,0,0,1,1,0,19,0,8,11,7,13.86714286,8,11,7,13.86714286,10.8,1.4,1.74,Graduate
1,39,1,9500,1,1,114.0,1,37,37,9,9,130.0,0,0,0,1,1,0,25,0,8,11,6,12.675,8,11,6,12.675,12.7,3.7,-1.7,Graduate
1,16,1,171,1,1,155.0,1,1,3,5,10,167.3,1,0,0,1,1,0,19,0,0,0,0,0.0,0,0,0,0.0,13.9,-0.3,0.79,Graduate
1,17,2,9853,1,1,114.0,1,1,19,9,9,111.9,1,0,0,1,1,1,20,0,6,6,6,12.0,6,7,6,12.5,7.6,2.6,0.32,Enrolled
1,1,1,171,1,1,133.1,1,38,37,5,5,136.0,1,0,0,1,1,0,22,0,0,0,0,0.0,0,0,0,0.0,12.7,3.7,-1.7,Dropout
1,1,1,9254,1,1,125.0,1,37,37,3,3,124.0,0,0,0,1,1,1,19,0,6,7,6,11.0,6,6,5,12.2,11.1,0.6,2.02,Dropout
2,39,1,9991,0,1,120.0,1,19,37,3,9,132.9,0,0,0,1,1,0,32,0,5,11,4,10.75,5,11,4,11.33333333,13.9,-0.3,0.79,Dropout
2,39,1,9773,1,38,100.0,1,37,37,9,7,154.0,1,0,0,1,1,0,57,0,6,7,5,14.2,6,6,6,14.16666667,9.4,-0.8,-3.12,Graduate
1,1,1,9500,1,1,133.1,1,1,19,3,5,115.0,0,0,0,0,1,0,20,0,7,11,4,12.6,7,7,4,11.575,16.2,0.3,-0.92,Dropout
1,39,1,9991,0,1,120.0,1,1,1,5,5,96.0,1,0,0,0,1,0,38,0,5,5,0,0.0,5,5,0,0.0,8.9,1.4,3.51,Dropout
2,39,1,9991,0,1,120.0,1,37,3,9,3,168.2,0,0,0,1,1,0,45,0,5,6,5,14.0,5,6,5,14.16666667,12.4,0.5,1.79,Graduate
2,39,1,9773,1,1,110.0,1,37,37,9,10,140.0,0,0,1,0,1,0,43,0,6,16,2,10.0,6,12,4,12.25,10.8,1.4,1.74,Dropout
1,17,4,9070,1,1,144.0,1,38,1,9,9,137.4,1,0,0,1,1,0,19,0,6,6,6,13.83333333,6,8,6,13.125,10.8,1.4,1.74,Graduate
2,39,1,9991,0,19,133.1,1,19,19,4,4,150.0,0,0,0,0,1,0,49,0,5,8,2,11.0,5,5,1,11.0,15.5,2.8,-4.06,Dropout
2,39,1,9500,1,19,133.1,1,37,38,9,7,100.5,1,0,0,1,1,0,43,0,8,8,7,11.63571429,8,8,7,11.63571429,10.8,1.4,1.74,Enrolled
1,39,1,8014,0,1,133.1,1,37,38,9,9,148.5,0,0,0,1,1,0,34,0,6,6,4,12.25,5,5,0,0.0,11.1,0.6,2.02,Dropout
1,17,5,9119,1,1,138.0,1,19,19,5,5,123.3,1,0,1,1,1,0,18,0,5,9,4,12.5,5,11,5,11.28571429,12.4,0.5,1.79,Enrolled
2,39,1,9991,0,1,120.0,1,38,38,1,4,138.7,0,0,0,1,1,0,43,0,5,5,5,13.8,5,6,5,13.66666667,10.8,1.4,1.74,Graduate
1,1,2,9254,1,1,120.0,1,19,1,9,8,117.2,0,0,0,1,1,0,21,0,6,8,3,12.0,6,9,1,11.0,15.5,2.8,-4.06,Dropout
2,39,1,9991,0,1,160.0,1,34,34,99,99,114.3,0,0,0,1,1,0,40,0,5,9,3,11.0,5,8,4,12.5,7.6,2.6,0.32,Enrolled
1,17,1,9670,1,1,134.0,1,19,37,5,5,125.3,1,0,0,1,1,1,19,0,6,7,4,13.75,6,10,6,11.55555556,10.8,1.4,1.74,Graduate
1,1,1,9254,1,1,133.1,1,37,37,1,1,97.0,0,0,0,1,1,0,27,0,6,6,6,10.66666667,6,8,4,11.25,10.8,1.4,1.74,Enrolled
2,42,1,9556,1,1,110.0,1,37,37,9,6,140.0,0,0,0,1,1,0,43,0,7,7,0,0.0,8,13,2,13.15,16.2,0.3,-0.92,Dropout
1,43,1,9991,0,1,130.0,1,37,37,9,9,124.0,0,0,0,1,1,0,31,0,5,6,5,13.83333333,5,7,5,15.4,9.4,-0.8,-3.12,Graduate
1,44,1,9003,1,39,140.0,1,38,1,134,134,140.0,1,0,1,1,1,0,26,0,6,6,0,0.0,6,7,0,0.0,8.9,1.4,3.51,Enrolled
1,39,1,9991,0,1,150.0,1,37,38,175,103,127.0,0,0,0,1,1,0,34,0,5,5,5,15.8,5,5,5,16.8,8.9,1.4,3.51,Graduate
4,43,1,9500,1,19,100.0,1,34,34,0,0,110.0,0,0,0,1,1,0,30,0,14,26,12,12.52608696,14,26,12,12.52608696,7.6,2.6,0.32,Graduate
2,39,1,9500,1,19,133.1,1,38,38,7,8,170.0,0,0,0,1,1,0,36,0,7,9,6,12.78333333,8,11,0,0.0,16.2,0.3,-0.92,Dropout
1,7,1,9991,0,3,120.0,1,37,37,6,7,120.0,0,0,1,0,1,0,46,0,5,5,0,0.0,5,5,1,10.0,11.1,0.6,2.02,Dropout
1,17,1,9085,1,1,133.1,1,1,19,5,9,130.0,0,0,0,1,1,0,22,0,5,8,3,13.0,5,8,3,10.66666667,7.6,2.6,0.32,Graduate
1,7,1,9003,1,3,130.0,1,1,19,5,9,130.0,0,0,0,1,1,0,27,0,6,8,0,0.0,6,10,0,0.0,16.2,0.3,-0.92,Dropout
1,1,2,9119,1,1,126.0,1,1,38,141,192,122.5,1,0,0,1,1,0,20,0,5,7,5,10.8,5,9,3,12.0,8.9,1.4,3.51,Enrolled
1,51,1,9147,1,1,130.0,1,19,38,9,8,115.7,0,0,0,1,1,0,20,0,5,7,5,11.0,5,7,3,10.0,8.9,1.4,3.51,Enrolled
1,42,1,9119,1,1,140.0,1,19,19,90,90,120.0,0,0,1,0,1,0,31,0,4,4,0,0.0,5,5,0,0.0,12.7,3.7,-1.7,Dropout
1,1,1,9119,1,1,140.0,1,37,19,9,9,166.0,1,0,1,1,1,0,20,0,5,7,0,0.0,5,5,0,0.0,9.4,-0.8,-3.12,Enrolled
1,17,1,9773,1,1,145.0,1,1,38,90,8,132.8,1,0,0,0,1,0,21,0,6,10,2,12.0,6,0,0,0.0,10.8,1.4,1.74,Dropout
1,17,1,9147,1,1,133.1,1,19,19,9,7,100.0,0,0,0,1,1,0,21,0,5,7,4,10.75,5,10,2,11.0,16.2,0.3,-0.92,Dropout
1,1,1,9147,1,1,127.0,1,1,4,9,10,121.8,0,0,0,1,1,0,19,0,5,8,5,11.6,5,10,4,13.5,16.2,0.3,-0.92,Graduate
1,17,4,9147,1,1,114.0,1,19,19,4,4,109.5,1,0,0,1,1,1,20,0,5,6,5,11.8,5,8,4,11.6,8.9,1.4,3.51,Graduate
1,1,1,9003,1,1,140.0,1,38,1,9,4,138.3,0,0,0,1,1,0,18,0,6,7,6,16.0,6,6,6,15.16666667,12.4,0.5,1.79,Graduate
1,1,2,9773,1,1,140.0,1,1,1,4,3,131.6,0,0,0,1,1,1,18,0,6,6,6,12.66666667,6,6,6,11.5,16.2,0.3,-0.92,Graduate
1,39,1,9500,1,1,120.0,1,1,2,144,123,125.3,0,0,1,1,1,0,30,0,7,12,4,14.4,7,9,6,13.5,12.4,0.5,1.79,Enrolled
1,39,1,9254,1,19,133.1,1,19,19,3,1,101.5,0,0,1,0,1,0,34,0,6,6,0,0.0,6,6,0,0.0,15.5,2.8,-4.06,Dropout
1,17,1,9670,1,1,115.0,1,19,19,191,171,109.1,0,0,1,0,1,0,21,0,6,11,4,12.25,6,9,4,13.4,11.1,0.6,2.02,Enrolled
1,44,1,9070,1,39,123.9,1,37,1,9,7,123.9,0,0,0,1,1,0,20,0,7,9,5,12.6,9,10,8,12.75,16.2,0.3,-0.92,Dropout
1,1,1,9500,1,1,157.0,1,37,37,9,9,143.0,0,0,0,1,1,0,18,0,8,8,7,13.4,8,8,7,13.4,12.7,3.7,-1.7,Graduate
1,1,1,171,1,1,127.0,1,1,1,4,3,126.3,1,0,1,1,1,0,21,0,0,0,0,0.0,0,0,0,0.0,16.2,0.3,-0.92,Dropout
2,42,1,9003,1,1,120.0,1,3,1,2,2,113.3,0,0,0,1,1,0,26,0,6,9,1,10.0,6,6,0,0.0,12.4,0.5,1.79,Dropout
1,17,1,9119,1,1,130.0,1,38,19,7,3,119.9,1,0,1,1,1,0,20,0,5,5,0,0.0,5,5,0,0.0,9.4,-0.8,-3.12,Dropout
1,44,1,9003,1,39,140.0,1,1,38,1,9,140.0,0,0,0,1,1,0,25,0,6,16,3,11.25,6,14,4,11.2,15.5,2.8,-4.06,Dropout
1,17,1,9670,1,1,109.0,1,1,1,4,4,108.0,0,0,0,1,1,0,19,0,5,10,0,0.0,5,5,0,0.0,7.6,2.6,0.32,Enrolled
1,39,2,9147,1,1,143.0,1,19,5,4,1,100.0,1,0,0,1,1,0,24,0,5,8,3,10.66666667,5,5,1,14.0,9.4,-0.8,-3.12,Dropout
1,1,1,9130,1,1,125.0,1,3,3,2,2,132.4,0,0,0,1,1,0,20,0,5,7,4,11.75,5,5,5,13.4,7.6,2.6,0.32,Graduate
1,1,1,9147,1,1,136.0,1,1,3,9,5,137.1,0,0,0,1,1,0,20,0,5,5,0,0.0,5,5,0,0.0,12.7,3.7,-1.7,Dropout
1,5,3,9070,1,1,157.0,1,3,1,9,6,138.1,1,0,0,1,0,0,18,0,6,6,6,12.66666667,6,8,6,14.125,10.8,1.4,1.74,Graduate
4,39,1,9556,1,1,160.0,1,19,3,9,2,130.0,0,0,0,1,0,0,25,0,7,14,7,11.95,8,15,7,12.04285714,12.7,3.7,-1.7,Enrolled
1,17,1,9254,1,1,116.0,1,38,37,9,6,109.7,1,0,0,1,0,0,22,0,6,7,5,14.0,6,6,6,15.66666667,11.1,0.6,2.02,Graduate
1,43,1,8014,0,1,113.0,1,37,37,0,6,128.2,0,0,0,0,0,0,41,0,6,6,0,0.0,6,12,0,0.0,9.4,-0.8,-3.12,Dropout
1,1,2,9147,1,1,130.0,1,37,38,7,9,117.8,0,0,1,1,0,1,19,0,5,11,2,11.5,5,10,0,0.0,12.7,3.7,-1.7,Dropout
1,43,1,9130,1,1,150.0,1,3,3,3,4,150.0,1,0,0,1,0,0,21,0,6,10,6,12.0,6,12,5,12.8,13.9,-0.3,0.79,Graduate
1,39,1,9085,1,1,110.0,1,1,1,5,5,160.0,1,0,1,1,0,0,30,0,6,7,6,16.42857143,6,7,6,16.66666667,13.9,-0.3,0.79,Dropout
1,1,5,9500,1,1,101.0,1,38,38,9,9,104.5,1,0,0,1,0,1,21,0,7,9,5,13.336,8,9,7,13.20714286,11.1,0.6,2.02,Graduate
2,39,2,9556,1,1,110.0,1,19,38,9,9,112.8,0,0,0,1,0,1,26,0,7,7,0,0.0,8,8,0,0.0,10.8,1.4,1.74,Enrolled
1,15,1,9670,1,1,133.1,41,1,1,9,4,100.0,0,0,0,1,0,0,21,1,7,9,7,14.66666667,6,8,6,14.0,11.1,0.6,2.02,Graduate
1,1,1,9500,1,1,138.0,1,1,1,3,4,132.5,1,0,0,1,0,0,18,0,8,8,7,14.11571429,8,8,7,14.11571429,10.8,1.4,1.74,Graduate
1,1,4,9085,1,1,138.0,1,3,1,1,4,123.3,1,0,0,1,0,1,19,0,6,7,6,14.85714286,6,10,6,13.11111111,12.4,0.5,1.79,Graduate
1,1,2,9085,1,1,141.0,1,1,38,9,8,128.9,1,0,0,1,0,1,18,0,6,7,6,13.83333333,6,10,6,13.71428571,8.9,1.4,3.51,Graduate
1,17,2,9147,1,1,129.0,1,2,3,2,2,128.3,1,0,0,1,0,0,19,0,5,10,3,11.0,5,9,4,11.75,12.7,3.7,-1.7,Enrolled
1,43,1,9085,1,1,127.0,1,3,3,2,5,100.0,0,0,0,1,0,0,21,0,6,11,4,11.75,6,12,3,13.66666667,13.9,-0.3,0.79,Enrolled
1,17,2,9147,1,1,133.0,1,19,1,9,3,120.1,1,0,0,1,0,1,18,0,5,15,2,10.0,5,14,2,12.0,13.9,-0.3,0.79,Dropout
1,39,1,9500,1,1,100.0,1,37,37,7,7,160.0,1,0,0,1,0,1,24,0,8,15,6,12.415,8,15,6,12.415,10.8,1.4,1.74,Graduate
1,1,1,9130,1,1,138.0,1,4,5,2,2,123.0,1,0,0,1,0,0,21,0,5,12,1,11.0,5,9,2,10.5,12.7,3.7,-1.7,Enrolled
1,44,1,9085,1,39,150.0,1,19,19,9,9,150.0,1,0,0,1,0,0,23,0,6,14,5,14.42857143,6,7,6,13.42857143,16.2,0.3,-0.92,Graduate
1,17,2,9500,1,1,129.0,1,38,19,5,7,124.0,1,0,0,1,0,1,18,0,8,8,7,14.31285714,8,8,7,14.31285714,10.8,1.4,1.74,Graduate
1,39,1,9085,1,1,130.0,1,4,1,2,9,120.0,0,0,0,0,0,0,26,0,6,8,6,15.42857143,6,7,5,14.5,11.1,0.6,2.02,Enrolled
1,1,1,9130,1,1,133.0,1,38,38,5,8,120.4,1,0,0,1,0,0,20,0,5,9,4,12.0,5,6,5,13.4,9.4,-0.8,-3.12,Graduate
1,1,1,9238,1,1,133.0,1,4,1,5,5,131.6,0,0,0,1,0,0,18,0,6,7,6,13.83333333,6,7,6,13.71428571,11.1,0.6,2.02,Graduate
1,1,1,9238,1,1,107.0,1,2,12,3,10,104.2,1,0,0,1,0,0,20,0,6,6,6,12.16666667,6,7,6,12.14285714,11.1,0.6,2.02,Graduate
1,1,1,9500,1,1,131.0,1,19,19,4,4,122.0,1,0,0,1,0,0,20,0,8,8,7,14.01428571,8,8,7,14.01428571,12.7,3.7,-1.7,Enrolled
1,17,2,9238,1,1,118.0,1,1,19,4,10,110.7,1,1,0,1,0,0,18,0,6,15,2,10.33333333,6,13,3,13.33333333,12.7,3.7,-1.7,Enrolled
1,1,4,9773,1,1,136.0,1,1,12,9,10,121.7,1,0,0,1,0,1,22,0,6,7,5,13.2,6,7,5,13.6,12.4,0.5,1.79,Graduate
1,1,1,9500,1,1,125.0,1,37,37,9,9,126.0,1,0,1,1,0,0,20,0,7,7,6,15.4,7,7,6,15.4,7.6,2.6,0.32,Graduate
1,17,4,9500,1,1,137.0,1,1,37,9,9,128.4,1,0,0,1,0,1,19,0,7,7,7,13.38571429,8,8,8,15.925,13.9,-0.3,0.79,Graduate
1,1,1,9130,1,1,144.0,1,3,1,2,4,134.9,1,0,1,1,0,0,18,0,6,13,6,10.85714286,6,10,4,11.0,15.5,2.8,-4.06,Dropout
1,17,2,9147,1,1,146.0,1,38,37,6,6,143.9,0,0,0,1,0,0,18,0,5,11,5,11.33333333,5,8,5,12.0,13.9,-0.3,0.79,Graduate
1,1,4,9085,1,1,145.0,1,37,1,9,9,145.0,1,0,0,1,0,1,19,0,5,7,4,14.5,5,5,5,13.6,10.8,1.4,1.74,Graduate
1,1,2,9070,1,1,126.0,1,19,38,9,9,132.0,1,0,0,1,0,1,19,0,6,6,6,14.16666667,6,8,6,12.375,10.8,1.4,1.74,Graduate
